latitude,longitude,x,y,z
88.20943402685974,0.0,0.031246185069875282,0.0,0.99951171875
86.89839627091662,-137.5077640500379,-0.03989664265584405,-0.03654859282626302,0.99853515625
85.9955206979202,84.98447189992424,0.006105328420957295,0.06956706836136413,0.99755859375
85.26145016862517,-52.52329215011364,0.05026255572775884,-0.0655586034120462,0.99658203125
84.62655162861681,169.9689437998485,-0.09221541111038459,0.016311607794313832,0.99560546875
84.05894497533595,32.46117974981071,0.08733311118330184,0.05555417664742918,0.99462890625
83.54086550969964,-105.04658430022727,-0.029204064819963006,-0.10863766546701574,0.99365234375
83.06121050067362,117.44565164973496,-0.055681676381594804,0.10721167956448324,0.99267578125
82.61249159001385,-20.062112400303032,0.12077735928757494,-0.04410769790138328,0.99169921875
82.1893750323146,-157.569876450341,-0.1256179094544415,-0.05185324693054465,0.99072265625
81.78790239952272,64.92235949962141,0.0605412781322452,0.12937319486172674,0.98974609375
81.40504008149783,-72.58540455041698,0.04472748448299834,-0.14259826858513536,0.98876953125
81.0384024280356,149.90683139954547,-0.13477605521691308,0.07810547886178677,0.98779296875
80.68607312790584,12.399067349507877,0.15806881223294114,0.03475098495153996,0.98681640625
80.34648531006435,-125.1086967005301,-0.09644322482408835,-0.13718056298363096,0.98583984375
80.01833836619886,97.38353924943151,-0.022275139078619922,0.17189571089620445,0.98486328125
79.70053861849547,-40.124224800606065,0.13671386179578562,-0.11522258745680518,0.98388671875
79.39215597471258,-177.63198885064364,-0.1839287173052695,-0.007606029913089318,0.98291015625
79.09239160105301,44.86024709931798,0.13412883935574152,0.13347610991593845,0.98193359375
78.80055337184086,-92.6475169507196,-0.008971527905688965,-0.19401756242212703,0.98095703125
78.51603692484241,129.84471899924282,-0.12756112129087738,0.152860855694139,0.97998046875
78.23831083301263,-7.6630450507947465,0.20202106214290858,-0.02718164818204083,0.97900390625
77.96690484957841,-145.17080910083396,-0.17112979873929354,-0.1190676566527124,0.97802734375
77.70140048205079,77.32142684912849,0.04675095921424965,0.20781270093839843,0.97705078125
77.44142335489948,-60.186337200909094,0.1081058271912703,-0.18865908305424448,0.97607421875
77.18663696277372,162.30589874905334,-0.21128432161612368,0.0674054613141332,0.9750976562500001
76.93673751681911,24.79813469901576,0.2051850856187934,0.0948007138734304,0.9741210937500001
76.69144965903192,-112.70962935102264,-0.08886931679177416,-0.21234868926174483,0.97314453125
76.45052287238562,109.7826065989398,-0.07929427735326111,0.2204582911017934,0.97216796875
76.21372845346471,-27.725157451097783,0.2109413160663907,-0.11086484385199188,0.97119140625
75.98085694349474,-165.23292150113699,-0.2342446806506807,-0.06174614606616133,0.97021484375
75.75171593569101,57.25931444882545,0.1331132912087247,0.20702175214968854,0.96923828125
75.52612819367056,-80.24844960121213,0.04233362317789464,-0.24632723834754425,0.96826171875
75.30393002863771,142.2437863487503,-0.20057445604784568,0.15533613256265874,0.96728515625
75.08496989313363,4.736022298712726,0.25650748819122043,0.021251121069920536,0.96630859375
74.86910715704381,-132.7717417513265,-0.17725671088585268,-0.19160931054799576,0.96533203125
74.65621103779985,89.72049419863596,0.0012908416373044417,0.2646069984332146,0.96435546875
74.44615966168084,-47.787269851401625,0.18016182367696976,-0.1986021155021822,0.96337890625
74.2388392370983,174.7049660985608,-0.27046880568955023,0.02506698811933992,0.96240234375
74.03414332395894,37.19720204852323,0.21910520717033963,0.1662930405599396,0.96142578125
73.83197218580139,-100.31056200151436,-0.04983890936860794,-0.273958721918946,0.96044921875
73.63223221352744,122.18167394844644,-0.15008918429210993,0.2385067266705456,0.95947265625
73.43483541128973,-15.326090101589493,0.27496649504353926,-0.07535691653367048,0.95849609375
73.23969893653377,-152.8338541516287,-0.2565574356555493,-0.13166104011676732,0.95751953125
73.04674468738214,69.6583817983321,0.10136207744921935,0.2734067998242088,0.95654296875
72.85589893153852,-67.84938225170384,0.11114309552990645,-0.27302024753210175,0.95556640625
72.667091971717,154.64285369825697,-0.2692200402669277,0.1275884012284205,0.95458984375
72.4802578432972,17.13508964822101,0.2876723125255364,0.08869244855013629,0.95361328125
72.29533404049097,-120.3726744018182,-0.15376513862439484,-0.26237294874482403,0.95263671875
72.11226126780225,102.11956154814423,-0.06448749677780292,0.30030702583449215,0.9516601562500001
71.9309832139822,-35.38820250189334,0.25285897043156813,-0.17961916837262154,0.9506835937500001
71.75144634604038,-172.89596655193094,-0.31073593151436435,-0.0387264206997213,0.94970703125
71.57359972117938,49.59626939803152,0.20487744142353248,0.24069842471680655,0.9487304687500001
71.39739481478267,-87.91149465200769,0.011625475772617237,-0.3187904978209458,0.94775390625
71.22278536281284,134.58074129795475,-0.2259384381158699,0.22926945619391942,0.94677734375
71.04972721717112,-2.9270227520828356,0.3243237424445841,-0.016582890991280484,0.94580078125
70.87817821273931,-140.4347868021204,-0.2525297389231244,-0.20865264585638665,0.94482421875
70.70809804497117,82.05744914784039,0.04565208299896183,0.3272116885278363,0.94384765625
70.53944815702798,-55.45031490219556,0.18894066186117478,-0.27440030405620897,0.94287109375
70.37219163556446,167.04192104776524,-0.327354634687094,0.07532353649571913,0.94189453125
70.20629311436825,29.53415699772604,0.29463307038474257,0.16692731927109306,0.94091796875
70.04171868514167,-107.97360705230992,-0.10532902421573537,-0.3246782245154939,0.93994140625
69.8784358147892,114.5186288976509,-0.1427616859723154,0.3129922095194702,0.9389648437500001
69.71641326864028,-22.989135152385053,0.31913430327013786,-0.13539306006570065,0.9379882812500001
69.55562103909506,-160.49689920242426,-0.3292564041883335,-0.1166158618119324,0.93701171875
69.39603027923224,61.995336747538175,0.16523538379440522,0.31070155166389735,0.9360351562500001
69.23761324096354,-75.5124273024994,0.0886835663017363,-0.34322099487397045,0.93505859375
69.08034321736054,146.9798086474614,-0.2993858889019555,0.19457350390600478,0.93408203125
68.92419448881424,9.472044597425452,0.3546999944435235,0.059178527614390804,0.93310546875
68.76914227272117,-128.03571945261376,-0.2231252765472058,-0.28522063932841824,0.93212890625
68.61516267641757,94.45651649734705,-0.028332685562476183,0.36352795168693663,0.93115234375
68.46223265310918,-43.051247552688906,0.2682664592759761,-0.25061149774797487,0.93017578125
68.31032996056662,179.44098839727192,-0.3695616460709592,0.0036057769915232305,0.9291992187500001
68.15943312237746,41.93322434723596,0.276758486228837,0.24861102293445633,0.9282226562500001
68.00952139156415,-95.57453970280325,-0.0363745582276279,-0.37268159753214425,0.92724609375
67.86057471639356,126.91769624716082,-0.22636846826202428,0.3013006340096384,0.92626953125
67.7125737082189,-10.590067802878396,0.3727933767674302,-0.06969949942537904,0.92529296875
67.56549961120858,-148.09783185291437,-0.323982902266375,-0.201678606143888,0.92431640625
67.41933427382806,74.39440409704646,0.10329696613633339,0.36982870322725725,0.92333984375
67.2740601219525,-63.11335995298949,0.17470589814392973,-0.3445632402846484,0.92236328125
67.12966013349772,159.37887599697132,-0.3637463198625379,0.13687632847782155,0.9213867187500001
66.98611781446553,21.871111946932107,0.3628149059481395,0.1456382102804527,0.92041015625
66.843417176309,-115.6366521031071,-0.17014251958488882,-0.3545326356109769,0.91943359375
66.70154271452911,106.85558384685697,-0.11468535227360932,0.37852866697426574,0.91845703125
66.56047938842245,-30.652180203178986,0.3422021286162535,-0.20279865047081885,0.91748046875
66.42021260190492,-168.15994425321819,-0.39151486306154437,-0.08207741364340984,0.91650390625
66.28072818534257,54.332291696742615,0.23454865894949725,0.3267975052399602,0.91552734375
66.14201237832543,-83.1754723532966,0.04806290987052319,-0.4016053102360481,0.9145507812500001
66.00405181332555,139.3167635966642,-0.3083896120361882,0.26509996986702294,0.91357421875
65.86683350018414,1.8089995466315185,0.40865502997000647,0.012906753550753906,0.91259765625
65.7303448113771,-135.6987645034077,-0.29416614368328964,-0.28707709999328745,0.91162109375
65.59457346801177,86.79347144655311,0.02311193293403229,0.41254378708268113,0.91064453125
65.45950752651086,-50.71429260348609,0.2629858424922257,-0.32146949043245643,0.90966796875
65.32513536594307,171.77794334647473,-0.4131774220110262,0.05970214525224265,0.90869140625
65.19144567596223,34.27017929644202,0.3467436262787635,0.2362681105671399,0.90771484375
65.05842744531968,-103.23758475359719,-0.0965634461912685,-0.41048896474261265,0.90673828125
64.92606995091693,119.25465119636361,-0.20710151116225645,0.36973595026904765,0.90576171875
64.79436274736796,-18.253112853675585,0.4044395195212173,-0.13338851554429265,0.90478515625
64.66329565704231,-155.76087690371153,-0.39021001945870715,-0.17568769614768948,0.90380859375
64.53285876056232,66.73135904625254,0.16986577943493528,0.3950189113523059,0.90283203125
64.40304238772933,-70.77640500378669,0.14225085186025474,-0.40794780135545494,0.90185546875
64.27383710885559,151.71583094617412,-0.3822460873341888,0.20568209691537911,0.90087890625
64.14523372647972,14.208066896138176,0.4227517835720922,0.10703598086565001,0.89990234375
64.01722326744532,-123.29969715390102,-0.2405254810723078,-0.36616926790626775,0.89892578125
